"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051952","GO:0051952","regulation of amine transport","36/4762","84/18805",0.428571428571429,1.69241615167697,3.70366911676414,0.00033361706558855,0.00697818813396978,0.00575631010234274,"KCNA2/CHRNA3/KCNB1/RGS4/CHRNB2/SNCA/SYT11/SYT4/CNR1/GDNF/CHGA/ADRA2A/DRD2/ADORA1/AVPR1A/ARL6IP5/SV2A/RGS2/DRD4/SLC18A3/GRM2/PRKCB/ADRA2C/ITGB1/SLC38A2/TACR2/PINK1/ATP1A2/P2RX7/SYT1/CHRFAM7A/PRKG1/DTNBP1/SLC43A1/CXCL12/SNCG",36
"GO:0007492","GO:0007492","endoderm development","37/4762","87/18805",0.425287356321839,1.67944744553385,3.69892600778715,0.000333768263614012,0.00697818813396978,0.00575631010234274,"SMAD3/DKK1/LAMA3/HMGA2/ITGA4/COL5A1/SOX2/LHX1/BMP4/LEO1/PAF1/MMP2/LAMB3/TBX20/EOMES/ARC/LAMB1/EXT1/GATA6/SSBP3/GATA4/MESP1/ITGA7/ONECUT1/COL5A2/MMP9/NOG/MYH9/NOTCH1/COL11A1/MMP14/PAX9/COL12A1/DUSP5/ITGA5/MMP15/ITGB2",37
"GO:0060512","GO:0060512","prostate gland morphogenesis","16/4762","28/18805",0.571428571428571,2.25655486890262,3.87469246970385,0.00033637229915194,0.00700942144173383,0.00578207447004968,"SERPINB5/FGFR2/FOXA1/CYP7B1/BMP4/MMP2/SFRP1/RARG/TP63/HOXA13/SULF1/NOG/NOTCH1/WNT5A/ESR1/NKX3-1",16
"GO:0031644","GO:0031644","regulation of nervous system process","49/4762","124/18805",0.395161290322581,1.56048048393871,3.64637345443999,0.000344237719901862,0.00714972685348801,0.00589781245870641,"ITGA2/TNFRSF21/RELN/WASF3/FGF12/NRXN1/RGS4/IGSF11/RIMS1/NLGN1/NETO1/TMEM108/ACP3/RIMS2/SHISA9/GRIN2B/TMEM98/TBC1D24/CCN3/NOS3/ZFHX2/ADORA1/CELF4/AVPR1A/CBLN1/SYNE1/CHRNA7/LRRK2/SLC8A2/ITGAX/EIF2AK3/ZNF488/JAM2/PTEN/PTK2B/ADRB2/TENM4/F2R/CDK18/SHISA7/CHRFAM7A/SOX10/GRIN1/TMEM25/TMEM100/ATPSCKMT/CUX2/PARD3/GRIN2C",49
"GO:0048738","GO:0048738","cardiac muscle tissue development","88/4762","251/18805",0.350597609561753,1.38449980004384,3.57111693923654,0.000350160047799254,0.00724888702230981,0.00597960972048563,"DSP/ENG/YAP1/NOTCH2/ERBB3/DKK1/TGFB2/DSG2/FOXP1/POU4F1/RGS4/ZFPM2/ERBB4/PROX1/SLC8A1/FGFR2/FZD7/MBD3/SOX6/SGCD/FGF9/GJA1/BMP4/TP73/TGFBR3/S1PR1/POPDC1/SYNE1/ALPK2/FGFR1/RGS2/FHL2/KCNJ11/TBX20/ALPK3/ADAMTS9/FGF2/NEBL/DIPK2A/TBX2/HEY2/CXADR/IRX3/SHOX2/GATA6/PPARA/JPH2/GSK3A/TENM4/TSC1/ITGB1/GATA4/MYLK2/MESP1/RYR2/XIRP2/COL14A1/TNNT2/SKI/ACTN2/EDN1/PDGFRA/MBD2/SIK1/BMP2/MEF2C/PLEC/NOG/PRKG1/RUNX1/NOTCH1/TNNI3/SMAD1/COL11A1/HOPX/PIM1/MAPK11/NRG1/HCN4/G6PD/ARRB2/ADPRHL1/CHD7/AKAP13/EGLN1/RARB/GLI1/ID2",88
"GO:0099172","GO:0099172","presynapse organization","27/4762","58/18805",0.46551724137931,1.83831409578705,3.72344329773144,0.000370936327045086,0.00765389532340743,0.00631370122538385,"IL1RAP/DKK1/PTPRD/NRXN1/SNCA/IGSF11/BSN/FARP1/NLGN1/PPFIA2/LRFN5/FZD1/SLITRK3/GRID2/IL1RAPL1/SLITRK1/CBLN1/PFN2/CAP2/PTEN/NTNG2/MDGA1/GPC4/CHD4/WNT5A/PCLO/PCDH17",27
"GO:0007584","GO:0007584","response to nutrient","63/4762","169/18805",0.372781065088757,1.4721016230563,3.58998276667264,0.000372157750303555,0.00765408480591741,0.00631385752957994,"NQO1/ITGA2/EGFR/SHANK2/ASS1/NNT/LIPA/ABCA1/PPARG/PHEX/CNR1/TNFRSF11B/BCHE/GDAP1/CPT1A/IGFBP2/CD40/CCL28/CYP24A1/MAP1B/PTGS2/SFRP1/LOC102724560/ACACB/PRKCB/PPARA/GNAI2/GATA4/CXCL10/CYBB/UCP3/LIPG/RXRA/POSTN/USF1/NFKBIZ/OGT/ALAD/STC2/CYP1B1/STAT1/CAT/MLYCD/GAS6/KYNU/SNW1/PIM1/GIPR/CYP26B1/IGF1R/STC1/ENSA/PKLR/ARSB/SOD2/MLXIPL/AQP3/COL1A1/BGLAP/ERCC1/SNAI2/GCLC/PPARD",63
"GO:0048880","GO:0048880","sensory system development","139/4762","426/18805",0.326291079812207,1.28851401845203,3.50752398305482,0.000378813236867241,0.00776567135577845,0.00640590531790537,"FAT1/EGFR/TSPAN12/GRHL2/NOTCH2/SMAD3/NRP1/TGFB2/ALDH1A3/SALL2/NEUROD1/ATP2B4/PAX6/POU4F1/COL5A1/ZEB1/SOX2/CABP4/NEUROD4/SOX11/TUB/HCN1/BCL11B/FAT3/OLFM3/PROX1/CACNA1C/GPM6A/CDON/NKD1/ZHX2/DCX/SLC17A6/RCN1/DLX1/DRD2/PTPRM/BCL2/BARHL2/PXDN/SOX4/SHROOM2/THY1/FGF9/LHX1/FREM2/COL8A2/PBX3/GJA1/BMP4/TH/TFAP2A/SMOC1/CELF4/SLC1A1/CRYAB/THRB/EPHB1/NDP/LAMC3/DLX2/WNT5B/TWIST1/SDK2/FBN1/SLC17A7/ADAMTS9/FGF2/NFIB/SLITRK6/TBX2/RARG/KDM2B/SDK1/GLI3/MFN2/NHS/TCIRG1/EPHA2/SLC7A11/LHX2/VSTM4/MFSD2A/RHOJ/FOXN4/JMJD6/ATP2B2/GDF11/PLAAT1/NR2E1/SERPINF1/WNT16/SIX3/COL5A2/GNGT1/PBX1/PLAAT3/FKRP/PPP2R3A/BBS1/SKI/CRB1/EFEMP1/MIP/PDGFRA/NTRK2/NPHP1/WNT9A/FBN2/GNB1/RAB11FIP4/SH3PXD2B/SIPA1L3/ZNF513/FZD4/CYP1B1/TMEM231/DTNBP1/NOTCH1/WNT7B/MITF/WNT5A/SAMD11/HES1/MAN2A1/LAMB2/AQP1/CHD7/PKNOX1/ARSG/WDR19/IMPG2/MDM1/CDKN1C/RARB/BBS7/SOX12/RPL24/SPRY2",139
"GO:0001977","GO:0001977","renal system process involved in regulation of blood volume","10/4762","14/18805",0.714285714285714,2.82069358612828,3.96840330568614,0.000380873023023918,0.00778262869700006,0.00641989343526604,"F2RL1/EMP2/PTPRO/ADORA1/CORO2B/F2R/CYP4F12/HSD11B2/GAS6/PDGFB",10
"GO:0009743","GO:0009743","response to carbohydrate","86/4762","245/18805",0.351020408163265,1.38616941946875,3.54292373973232,0.000388200363726977,0.0078853741655505,0.0065046482121841,"NQO1/ITGA2/SMAD3/MAPK13/NEUROD1/NPTX1/PAX6/FBP1/KCNB1/PLCB1/PCSK1/SYBU/FOXA2/PRKAA2/VSNL1/TCF7L2/ZBED3/ADRA2A/SOX4/ENY2/MAP2K6/EPHA5/PDE8B/GLUL/CLEC7A/TH/GPAM/PTPRN/FGF21/MAP1B/PTGS2/KCNJ11/CALCRL/IRS2/TXNIP/NKX2-2/BRSK2/KHK/THBS1/PRKCB/ACVR1C/PPARA/PTPRN2/PTK2B/GATA4/LYN/SERPINF1/GPR68/COL6A3/USF1/OSBP/IL1B/ILDR2/OGT/SRI/GCK/PPP3CA/PNPLA3/SESN2/GPLD1/ABCA12/CAT/MPC2/SLC9B2/MIR221/GAS6/KLF7/GIPR/IGF1R/KAT5/PIH1D1/TRPM5/GPER1/ME1/PKLR/SOD2/MLXIPL/SARM1/EIF2B3/COL1A1/C1QTNF12/ERCC1/TIAM1/NKX6-1/GCLC/PPARD",86
"GO:0001706","GO:0001706","endoderm formation","28/4762","61/18805",0.459016393442623,1.81264243567588,3.70188689732657,0.000388399012588883,0.0078853741655505,0.0065046482121841,"DKK1/LAMA3/HMGA2/ITGA4/COL5A1/SOX2/LHX1/LEO1/PAF1/MMP2/LAMB3/TBX20/EOMES/LAMB1/GATA6/MESP1/ITGA7/COL5A2/MMP9/NOG/MYH9/COL11A1/MMP14/COL12A1/DUSP5/ITGA5/MMP15/ITGB2",28
"GO:0036005","GO:0036005","response to macrophage colony-stimulating factor","29/4762","64/18805",0.453125,1.78937749370013,3.68356396183992,0.000403046176438043,0.00813045865185242,0.006706818500136,"EGFR/DDR2/EPHA3/MET/ERBB4/EPHA4/EPHA6/FGFR2/NTRK3/EPHA7/EPHA5/EPHB1/INSR/FGFR1/EPHA2/NTRK1/PDE2A/PDGFRA/NTRK2/MST1R/DOK1/ERBB2/CSF1/EPHB4/EPHB3/CSF1R/IGF1R/INSRR/BGLAP",29
"GO:0097479","GO:0097479","synaptic vesicle localization","29/4762","64/18805",0.453125,1.78937749370013,3.68356396183992,0.000403046176438043,0.00813045865185242,0.006706818500136,"KIF5C/NRXN1/SNCA/AP3B2/BSN/NLGN1/AP3S1/MAP2/CDH2/SYNDIG1/SYN1/LIN7A/SYN2/SNAP91/BRSK1/LRRK2/BRSK2/KIF5A/PTEN/PINK1/TRIM46/DTNBP1/MX1/PCLO/RAB3A/KIF1B/PCDH17/MX2/DNM3",29
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","23/4762","47/18805",0.48936170212766,1.93247518028363,3.72720099246124,0.000406841691197366,0.00818088674592411,0.0067484166545242,"FAT4/PSG5/PTPRD/NRXN1/AMIGO2/NLGN1/HMCN1/CADM1/IGSF21/CDH2/GRID2/ALCAM/CBLN1/CADM3/AMIGO1/NECTIN4/CD164/DCHS1/CXADR/SELL/CRB1/SCARF2/ITGA5",23
"GO:0150115","GO:0150115","cell-substrate junction organization","42/4762","103/18805",0.407766990291262,1.61026002780915,3.61642430518332,0.000408858640781285,0.00819534431077154,0.00676034270538279,"ITGA6/ITGA2/PHLDB2/SDC4/SMAD3/NRP1/LAMA3/RHOD/DLC1/GPM6B/EPHA3/PTPRJ/BCL2/THY1/COL16A1/CDH11/CORO2B/MAPRE2/SFRP1/FMN1/CTTN/ACTG1/VCL/THBS1/PTEN/PTK2B/SORBS1/TSC1/IQSEC1/ITGB3/FAM107A/PTPRK/DUSP22/ACTN2/TESK2/TRIP6/PLEC/STON1/MMP14/COL17A1/CAMSAP3/ITGA5",42
"GO:0106070","GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","13/4762","21/18805",0.619047619047619,2.44460110797784,3.85703358129539,0.00042253143500667,0.00838284192562629,0.00691500956070868,"ATP2B4/PDE3B/PDE4B/PRKCA/MRAP2/PDE3A/PDE4D/GNAI2/GSK3A/OPRL1/PDE2A/APLP1/MRAP",13
"GO:0021602","GO:0021602","cranial nerve morphogenesis","17/4762","31/18805",0.548387096774194,2.16556475322106,3.78206261696976,0.000426737765926952,0.00838284192562629,0.00691500956070868,"NRP1/KCNA2/ATP8B1/CHRNB2/PLXNA4/MAFB/HOXB3/TFAP2A/HOXD3/EPHB1/HOXB2/HOXA3/SIX1/GLI3/HOXA1/TBX1/PHOX2A",17
"GO:0044706","GO:0044706","multi-multicellular organism process","78/4762","219/18805",0.356164383561644,1.40648282924752,3.52339362825435,0.000428671200685813,0.00838284192562629,0.00691500956070868,"CLDN4/ITGA2/VMP1/PSG9/DSG2/PSG3/EMP2/PSG5/H3-3A/PTGFR/ADCYAP1/CNR1/ITGA3/TRO/ADRA2A/BCL2/IGFBP2/PRDX3/COL16A1/GJA1/PRLR/IGFBP7/PSG1/IGFBP5/STS/CTSB/AVPR1A/NDP/MMP2/PTGS2/ARHGDIB/RGS2/ERRFI1/LOC102724560/LDOC1/CSMD1/TGFB3/TIMP1/ACVR1C/SYDE1/CAPN2/ADCY7/H3-3B/SERPINE2/SLC38A2/PARP1/TEAD4/ITGB3/PTN/PLA2G4C/PSG4/IL1B/CRHR1/STOX2/NR2F2/PSG6/EDN1/B4GALT1/FBN2/MMP9/ACVR2A/STC2/APLF/POLR1B/CAD/HSD11B2/ESR1/SPHK2/MIR21/FBLN1/LNPEP/STC1/FOSL1/CORIN/SMURF2/ITGA5/DEDD/PPARD",78
"GO:0014015","GO:0014015","positive regulation of gliogenesis","32/4762","73/18805",0.438356164383562,1.73105578984311,3.64426328263055,0.000431387812986399,0.00838284192562629,0.00691500956070868,"EGFR/NTN1/CLCF1/SPINT1/PTPRZ1/RNF112/TP73/NKX2-2/CXCR4/MYB/ZNF488/TENM4/SERPINE2/LYN/PTN/IL1B/TTBK1/ETV5/UFL1/ZNF365/BMP2/GFAP/IL6ST/SOX10/NOTCH1/MIR221/HES1/BIN1/PRMT5/PRKCH/NKX6-1/ID2",32
"GO:0000727","GO:0000727","double-strand break repair via break-induced replication","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"MCM2/MCMDC2/CDC45/MCM4/CDC7/MCM3/GINS2/MCM7/GINS4",9
"GO:0042487","GO:0042487","regulation of odontogenesis of dentin-containing tooth","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"TNFRSF11B/NGFR/APCDD1/BMP4/RUNX2/PRKCB/BMP2/CSF1/RSPO2",9
"GO:0048755","GO:0048755","branching morphogenesis of a nerve","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"BCL11A/FGFR2/EPHA7/DRD2/RERE/DLX2/LRRK2/SHOX2/FGF13",9
"GO:0099519","GO:0099519","dense core granule cytoskeletal transport","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"KIF1A/SYBU/SYT4/MAP2/PPFIA2/KIF5A/TRIM46/KIF1B/TANC2",9
"GO:0140059","GO:0140059","dendrite arborization","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"NRP1/SULT4A1/IGF2BP1/PHACTR1/CHRNA7/TPBG/PTN/ZNF365/CHRFAM7A",9
"GO:1901950","GO:1901950","dense core granule transport","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"KIF1A/SYBU/SYT4/MAP2/PPFIA2/KIF5A/TRIM46/KIF1B/TANC2",9
"GO:2001223","GO:2001223","negative regulation of neuron migration","9/4762","12/18805",0.75,2.96172826543469,3.95841464433867,0.000432816988874592,0.00838284192562629,0.00691500956070868,"ERBB4/DRD2/NEXMIF/NRG3/GPR173/COL3A1/ADGRG1/GNRH1/SRGAP2",9
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","71/4762","196/18805",0.362244897959184,1.43049460439363,3.52796362904902,0.000436736032088965,0.00841044901745674,0.00693778266148342,"ITGA2/MARVELD2/SERPINB6/KCNA1/COCH/CEMIP/MYO6/ATP8B1/CHRNB2/TBL1X/TUB/SRRM4/EYA1/SOBP/MBP/LHFPL4/LRIG1/TFAP2A/SPTBN4/THRB/HPN/SCN1A/FGFR1/CRYM/OTOGL/CXCR4/FYN/TMC1/SIX1/SLC52A3/SLITRK6/ROR1/MYO3A/KCNQ4/USH1G/HOXA1/DIAPH1/TBX1/MIR762/SERPINE2/ATP2B2/NTRK1/OTOF/TSPEAR/TMC7/ADGRV1/TRIOBP/ZNF354A/P2RX4/FZD4/NAV2/PJVK/SLC26A4/TMC2/COL11A1/GSDME/RAB3A/ESPN/PCDH15/STRC/TMEM120A/TIMM13/CDH23/CXCL12/CHD7/TECTA/COL1A1/TIMM9/TMEM87A/SNAI2/SPRY2",71
"GO:0035418","GO:0035418","protein localization to synapse","37/4762","88/18805",0.420454545454545,1.66036281547096,3.61572752419632,0.000436906442465285,0.00841044901745674,0.00693778266148342,"RELN/NPTX1/KIF5C/NRXN1/LRRC7/ERBB4/BSN/NLGN1/MAP1A/NETO1/TMEM108/LHFPL4/VWC2/SLITRK3/MAPT/NRXN2/ZDHHC15/ADAM10/GRIP1/KIF2C/KIF5A/NSG1/RAB27B/OGT/ZDHHC2/GRIP2/CACNG2/GPSM2/GPC4/ERBB2/DLG3/WNT5A/PCLO/SCRIB/OLFM1/STX3/GRIN2C",37
"GO:0086001","GO:0086001","cardiac muscle cell action potential","36/4762","85/18805",0.423529411764706,1.67250537342194,3.61861324344263,0.000439135179768213,0.00842316875441576,0.0069482751774418,"DSP/DSC2/DSG2/CAV1/KCNJ3/FGF12/CACNA2D1/SCN8A/KCND3/ANK2/CACNA1C/KCNJ2/DMD/SLC8A1/SCN2A/SCN3B/KCNN2/GJA1/SCN3A/SCN1A/RNF207/CXADR/RYR2/CALM1/KCNH6/HCN2/SCN4B/SCN4A/ATP1A2/TMEM161B/JUP/BIN1/HCN4/NUP155/FGF13/SLMAP",36
"GO:0042551","GO:0042551","neuron maturation","24/4762","50/18805",0.48,1.8955060898782,3.69219713021128,0.000441350389282973,0.00842316875441576,0.0069482751774418,"KCNB1/NRCAM/BCL11A/B4GALT6/SRRM4/ADGRB3/NTN4/BCL2/C1QL1/SPTBN4/CNTNAP2/ACTL6B/LRRK2/NR4A2/CNTN2/KDM1A/SMIM45/RB1/FEV/RND1/LGI4/SCLT1/SPG21/CDKN1C",24
"GO:0021915","GO:0021915","neural tube development","59/4762","157/18805",0.375796178343949,1.48400821792481,3.54630676371985,0.000441569347119356,0.00842316875441576,0.0069482751774418,"ST14/SDC4/GRHL2/TGFB2/COBL/DLC1/PAX6/CECR2/PLXNA2/SPINT1/CELSR1/PROX1/FOXA1/SPINT2/LMO4/BMP4/MTHFD1L/FUZ/SMO/TWIST1/SFRP1/GLI2/DACT1/DCHS1/RARG/KDM2B/GLI3/SSBP3/CTHRC1/EPHA2/TSC1/LHX2/GBX2/SALL4/ATP6AP2/PRKACB/GPR161/SKI/PTK7/NOG/NOTCH1/WNT5A/TSC2/STK3/HES1/FZD6/SCRIB/KAT5/DEAF1/TCTN1/PKD1/C2CD3/RNF220/WDR19/RGMA/IFT57/VANGL2/STIL/BMI1",59
"GO:0003148","GO:0003148","outflow tract septum morphogenesis","15/4762","26/18805",0.576923076923077,2.27825251187284,3.79801754562773,0.000448603606050382,0.00845517363761825,0.00697467601802763,"ENG/NRP1/TGFB2/PARVA/ROBO1/ROBO2/ZFPM2/FGFR2/BMP4/TBX20/TBX2/GATA6/TBX1/SMAD6/RARB",15
"GO:0032252","GO:0032252","secretory granule localization","15/4762","26/18805",0.576923076923077,2.27825251187284,3.79801754562773,0.000448603606050382,0.00845517363761825,0.00697467601802763,"SNAP25/UNC13A/KIF1A/SYBU/SYT4/MAP2/PPFIA2/UNC13C/CADPS/STXBP2/KIF5A/TRIM46/RAB3A/KIF1B/TANC2",15
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","15/4762","26/18805",0.576923076923077,2.27825251187284,3.79801754562773,0.000448603606050382,0.00845517363761825,0.00697467601802763,"FGFR2/FOXA1/CYP7B1/BMP4/MMP2/SFRP1/RARG/TP63/HOXA13/SULF1/NOG/NOTCH1/WNT5A/ESR1/NKX3-1",15
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","15/4762","26/18805",0.576923076923077,2.27825251187284,3.79801754562773,0.000448603606050382,0.00845517363761825,0.00697467601802763,"KCNB1/CEMIP/MTCL1/CDK5R1/STOM/AKT2/FYN/CHP1/ERBB2/MIEF1/PDZK1/TCAF1/MYO1C/PRNP/ITGB2",15
"GO:0060541","GO:0060541","respiratory system development","80/4762","226/18805",0.353982300884956,1.39786584799277,3.50404425758114,0.000453173711072813,0.0085130664638595,0.00702243183288212,"EPAS1/EGFR/ESRP2/YAP1/GRHL2/LOX/CCBE1/ASS1/ALDH1A3/LIPA/ITGB6/ZFPM2/SOX11/CELSR1/PHEX/GPC3/PROX1/FGFR2/FOXA1/SIM2/ITGA3/FGF9/NOS3/BMP4/TP73/COL3A1/IGFBP5/THRB/HOXA5/FGFR1/GLI2/FBN1/ERRFI1/FGF2/SIX1/NFIB/TBX2/TGFB3/RARG/EXT1/GATA6/PDGFA/GLI3/SLC7A11/CTSH/ADAMTS2/JMJD6/TIMELESS/SLC23A1/FKRP/DLX5/TCF21/SKI/PTK7/PDGFRA/EDA/BMP2/NOG/SIX4/FGF1/FGFRL1/ABCA12/NOTCH1/WNT7B/ANXA2/CRISPLD2/WNT5A/MMP14/RAB3A/HES1/HOPX/MAN2A1/EDN2/DLG5/PKD1/CHD7/RSPO2/SELENON/GLI1/SPRY2",80
"GO:0003310","GO:0003310","pancreatic A cell differentiation","8/4762","10/18805",0.8,3.15917681646367,3.97701209985119,0.000455720060941481,0.0085130664638595,0.00702243183288212,"NEUROD1/PAX6/INSM1/NKX2-2/GATA6/ONECUT1/HES1/NKX6-1",8
"GO:0021683","GO:0021683","cerebellar granular layer morphogenesis","8/4762","10/18805",0.8,3.15917681646367,3.97701209985119,0.000455720060941481,0.0085130664638595,0.00702243183288212,"KNDC1/NRXN1/PROX1/GRID2/OPHN1/CBLN1/SERPINE2/KIF14",8
"GO:0070252","GO:0070252","actin-mediated cell contraction","46/4762","116/18805",0.396551724137931,1.56597126678156,3.56057562944834,0.000469221661554713,0.00870449084935692,0.00718033788283647,"DSP/DSC2/DSG2/GSN/PARVA/CAV1/ABCC9/EMP2/KCNJ3/FGF12/ZEB2/CACNA2D1/SCN8A/KCND3/ANK2/CACNA1C/KCNJ2/PDE4B/SCN2A/SCN3B/KCNN2/SGCD/ADORA1/GJA1/SCN3A/SCN1A/SHTN1/FRMD6/RNF207/ACTA2/PDE4D/GATA4/MYLK2/RYR2/SCN4B/TNNT2/SCN4A/ATP1A2/SRI/JUP/ADCY10/STC1/BIN1/HCN4/NUP155/FGF13",46
"GO:0032330","GO:0032330","regulation of chondrocyte differentiation","25/4762","53/18805",0.471698113207547,1.86272217951867,3.66247753813258,0.000471788153058544,0.00870449084935692,0.00718033788283647,"SMAD3/LOXL2/RFLNA/SOX5/SOX6/BMP4/RUNX2/ADAMTS7/HOXA11/SIX2/RARG/SHOX2/AXIN2/GLI3/PRKG2/RFLNB/MUSTN1/GLG1/ZNF219/EFEMP1/WNT9A/TRPS1/NKX3-2/RARB/SNAI2",25
"GO:0090102","GO:0090102","cochlea development","25/4762","53/18805",0.471698113207547,1.86272217951867,3.66247753813258,0.000471788153058544,0.00870449084935692,0.00718033788283647,"CECR2/GABRB2/ZEB1/EPHA4/EYA1/SOBP/KCNK3/MCM2/HPN/SIX1/DCHS1/SLITRK6/TBX2/HEY2/ADAM10/MYO3A/HOXA1/CTHRC1/TBX1/PTK7/CCNA2/WNT5A/HES1/IFT27/CDH23",25
"GO:0045859","GO:0045859","regulation of protein kinase activity","122/4762","369/18805",0.330623306233062,1.30562185504257,3.45266235540254,0.000472772515549502,0.00870449084935692,0.00718033788283647,"SFN/EGFR/TENM1/CCND1/RELN/TGFB2/ARHGEF5/TNFRSF10A/CCND2/ROBO1/HMGA2/DDR2/CBLC/PRKCD/CHRNA3/EREG/CEMIP/SNCA/PREX1/CDC25A/EPHA4/GPRC5A/RASSF2/PROX1/ADCYAP1/TRIB2/TAOK3/SLC8A1/RALB/NTRK3/PTPRJ/ADRA2A/PKIA/TNFRSF10B/CDKN2C/THY1/PRLR/GHR/CDK5R1/INSR/CLSPN/CDK5R2/PREX2/NTF3/FGFR1/RGS2/DRD4/LRRK2/FBN1/SLC8A2/ERRFI1/GPRC5B/PTK6/RAP2B/UCHL1/FGF2/CARD10/DIPK2A/ACP4/THBS1/CHP1/ADAM9/PDGFA/PTEN/CEP85/PTK2B/ADRB2/ADRA2C/SYNPO2/MAPK8IP1/SNX9/KSR1/CALM1/LYN/ITGB3/ADAR/PINK1/IL1B/CDKN1A/DUSP10/NR2F2/EDN1/PDPK1/CD4/PLK1/RB1/ZGPAT/MST1R/FGF1/CDC6/ERBB2/DOK7/RTRAF/TPX2/CEP43/GADD45A/WNT5A/TSC2/GAS6/DEPTOR/CSF1R/PIM1/NRG1/SERTAD1/CDC25C/PYCARD/PIH1D1/LAT/PTPN1/SRCIN1/PRKCH/CCNE2/GTPBP4/RASIP1/KIF14/FIRRM/CDKN1C/PDGFB/QARS1/JAK2/PKMYT1/HERC5",122
"GO:1903532","GO:1903532","positive regulation of secretion by cell","101/4762","297/18805",0.34006734006734,1.34291607097151,3.46877545268311,0.000472860367647992,0.00870449084935692,0.00718033788283647,"SYTL4/SNAP25/EGFR/SDC4/F2RL1/ADORA2B/VAMP8/SCAMP5/TGFB2/KCNB1/DAB2/CHRNB2/SNCA/PLCB1/PCSK1/GPR158/SOX11/SYBU/PPARG/SYT4/PRKD1/NLGN1/ADCYAP1/VSNL1/RASL10B/TCF7L2/GDNF/MCU/DRD2/RPH3A/SOX4/MAP2K6/MYO18A/SLC4A8/RAPGEF4/BLK/CADPS/AVPR1A/PRKCA/CDK5R2/CHRM3/PTGES/FGFR1/IRS2/MICU3/SLC18A3/MYB/RAB5A/GAB2/TGFB3/SYT10/ADAM9/PRKCB/ATP13A2/GLUD1/SCT/WLS/PARD6A/TACR2/GPR68/RAB27B/CD33/OSBP/PINK1/IL1B/IL4R/SRI/GCK/P2RX7/EDN1/SYT1/ZP3/P2RX4/BMP2/GPLD1/DTNBP1/ANXA2/PLA2G10/MPC2/UNC13D/FRMD4A/SYK/SPHK2/RAB3A/NKX3-1/TFR2/GIPR/TRPM5/GPER1/CXCL12/LAMP1/NMB/C1QTNF12/BGLAP/KCNN4/NR1H2/NKX6-1/JAK2/ADAM8/PPARD/ITGB2",101
"GO:0001667","GO:0001667","ameboidal-type cell migration","85/4762","243/18805",0.349794238683128,1.38132731172537,3.48400310406602,0.000474588505980892,0.00871090647314927,0.0071856301333949,"ITGA2/TACSTD2/AMOTL1/SDC4/NRP1/DOCK5/TGFB2/DDR2/PAX6/EPB41L4B/ITGA4/ZEB2/SGPL1/PLCG1/MCC/PLCG2/ERBB4/GPC3/PROX1/DAAM2/SEMA6D/FUT8/GDNF/ITGA3/CDH2/SEMA3D/CCN3/GJA1/BMP4/FAT2/SMO/MAPRE2/SEMA4B/ARHGDIB/TWIST1/LRG1/AMOT/IRS2/TPBG/GLIPR2/PFN2/HAND2/FGF2/ACTA2/PDLIM1/THBS1/ADAM9/TIMP1/ACVR1C/SYDE1/PTEN/ITGB1/CTSH/TBX1/ZFAND5/PRR5L/DOCK1/MESP1/SEMA3E/GBX2/IQSEC1/ITGB3/SEMA4F/DUSP10/SEMA6C/EDN1/FBN2/MMP9/PLEC/TMEM201/SOX10/KANK1/SEMA7A/SRGAP2/MIR221/WNT5A/CORO1A/EPPK1/ARSB/AQP1/MACIR/SMURF2/RFFL/SNAI2/PPARD",85
